,train,test
mae,0.134652329074779,0.17650758575503814
mse,0.03680664059803617,0.11134157893486127
rmse,0.19185056840686235,0.33367885599009905
r2,0.8852371609320081,0.7131491419203797
pearsonr,0.9417373874025279,0.8477766833824196
spearmanr,0.8819130868730921,0.8390967051994058
p_value,0.0,4.6504799025053586e-121
max_ae,1.0735573522029922,3.292058581213025
