,train,test
mae,0.1617981385027486,0.19961174568606166
mse,0.051066055824026735,0.09978701969346337
rmse,0.22597799853974002,0.31589083508937604
r2,0.840776407432235,0.7429173135668933
pearsonr,0.9170484682155644,0.8628308591297713
spearmanr,0.8566635489889787,0.8098519965546968
p_value,1.140758887374286e-309,4.492874972789848e-130
max_ae,1.4461479522029923,2.055072331213025
