,train,val,test
mae,0.2991690902206036,0.30308727198421054,0.34645154932352945
mse,0.15809254101735346,0.1814740934294862,0.26220844450818465
rmse,0.3976085273448665,0.42599776223530356,0.5120629302226286
r2,0.6498328481519466,0.5712706713533593,0.5518363616613966
pearsonr,0.8115951143154387,0.7602561800123699,0.7666993351549489
spearmanr,0.6324304723586187,0.635794151515596,0.5893399022993545
p_value,1.4125723234811169e-179,4.592618479278064e-37,2.56097906513357e-47
max_ae,1.7780382499999998,2.10201613,3.423444
