,train,test
mae,0.15377902499671525,0.19664820841863734
mse,0.04765058157879973,0.1000018619249319
rmse,0.21829013165692976,0.316230709964943
r2,0.8514258314159814,0.7423638125384541
pearsonr,0.923941175022008,0.8661052505808783
spearmanr,0.8710540905559613,0.7866664415793932
p_value,1e-323,3.541398064727624e-132
max_ae,1.4323432655139823,2.255355776233376
