,train,val,test
mae,0.11815408114645667,0.17222197562105265,0.20038477396092438
mse,0.03243145936010141,0.0731751908287699,0.11756387711297472
rmse,0.1800873659091648,0.2705091326162019,0.3428758917056939
r2,0.9281659230642891,0.8271249088796335,0.7990611820188781
pearsonr,0.9642036483594976,0.9098870722431249,0.9024350239092667
spearmanr,0.9311611423486799,0.8475284029017857,0.8131908072101194
p_value,0.0,9.322500389063801e-74,2.8473353758510037e-88
max_ae,1.1769399999999997,1.7126838999999998,2.5382193999999996
