,train,test
mae,0.14773053893600488,0.19579384355807222
mse,0.047931462451099804,0.12849173480242676
rmse,0.21893255228745634,0.358457437923147
r2,0.8505500468884803,0.6689649568758287
pearsonr,0.9237379315719779,0.8200460389421869
spearmanr,0.8744573938059349,0.8039499146564477
p_value,4e-323,9.16811454852942e-107
max_ae,1.261983720875358,3.398614371213025
