,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.8777923784494087,0.865021770682148,0.9226006191950464,0.8142076502732241,0.8883553421368547,0.8447488584474886,0.9367088607594937
1,0.8777923784494087,0.8883553421368547,0.8447488584474886,0.9367088607594937,0.8883553421368547,0.8447488584474886,0.9367088607594937
