,train,test
mae,0.19711758536516358,0.21214752067079048
mse,0.08044611142462393,0.10442674808881763
rmse,0.283630237147988,0.32315127740551736
r2,0.7491696066507508,0.7309639167838067
pearsonr,0.8665631278211611,0.856681515522644
spearmanr,0.794529556729454,0.7621322713128594
p_value,1.268245713820564e-234,2.8795424649224457e-126
max_ae,1.7133325522029923,1.9854297270491958
