,train,val,test
mae,0.20534748465787406,0.24139450151526318,0.2928472718529412
mse,0.08842282411296232,0.10926223347498841,0.24880227058603077
rmse,0.2973597553687491,0.330548382956245,0.4988008325835381
r2,0.807675369326011,0.7226563011127749,0.5747500389551308
pearsonr,0.8990459141733542,0.8519159838517406,0.7773378649606975
spearmanr,0.8101246735343596,0.6405975400945664,0.6489864118794659
p_value,8.280038087647917e-275,1.0403919872681088e-54,2.081411153347796e-49
max_ae,1.7630232399999999,1.27870035,4.700237700000001
