,train,test
mae,0.08507306694637533,0.15217294993547448
mse,0.014827096832213671,0.08163800829973487
rmse,0.12176656697227557,0.28572365722798465
r2,0.953769219359518,0.789674863993168
pearsonr,0.976859030756174,0.891338920123635
spearmanr,0.9340149398669689,0.8863857308369685
p_value,0.0,1.6136703178488942e-150
max_ae,0.6157602008807959,2.534778331213025
