,train,test
mae,0.1303168101882028,0.1636701074921435
mse,0.032180476308745494,0.06659187431204343
rmse,0.1793891755618089,0.2580540143304177
r2,0.8996615077131236,0.8284384282109455
pearsonr,0.9534168238814562,0.9136689276826154
spearmanr,0.882775988350817,0.844661743371883
p_value,0.0,5.227467673338273e-171
max_ae,0.7886260229348391,2.0109568062333762
