,train,test
mae,0.16175647808774796,0.18777162296654698
mse,0.04794735785219227,0.08005368371228323
rmse,0.2189688513286588,0.28293759685182035
r2,0.8505004851428862,0.7937565814587791
pearsonr,0.9240014764813448,0.893363802696038
spearmanr,0.834704669002495,0.8049951025168549
p_value,1e-323,3.488423081012468e-152
max_ae,0.883868732934839,2.119263006233376
