,train,test
mae,0.10154569557658587,0.1609618610758127
mse,0.019336065252646074,0.10077897054823812
rmse,0.13905418099663913,0.3174570373266879
r2,0.9397102884495248,0.7403617367860806
pearsonr,0.969411033450738,0.8613405115791729
spearmanr,0.9263522130403988,0.871897107714169
p_value,0.0,3.907653061795348e-129
max_ae,0.667249692934839,3.432670931213025
