,train,val,test
mae,0.21703657161482942,0.2426338695578947,0.28137086750840334
mse,0.09751331085034419,0.12173918514181363,0.20138027436407283
rmse,0.31227121361141214,0.34891142879219883,0.4487541357626388
r2,0.7840128439456813,0.7123933332328832,0.6558031659967689
pearsonr,0.8859161261705811,0.8444555520801819,0.8142829836716727
spearmanr,0.8838610239354266,0.8428610879613444,0.7694848426722725
p_value,9.069065289409872e-256,7.289983002575401e-53,1.1350624915204245e-57
max_ae,2.2296905,1.7515218999999997,2.4283099999999997
