,train,test
mae,0.1354208488685793,0.18289511768888905
mse,0.03591349917844035,0.10220804813131722
rmse,0.18950857283627132,0.3196999345187878
r2,0.8880219694159289,0.7366799843366348
pearsonr,0.9453605195992996,0.8588879934579917
spearmanr,0.8729627237776603,0.8173181903423613
p_value,0.0,1.3006732073217615e-127
max_ae,0.863908302934839,2.595688426233376
