,train,val,test
mae,0.1354598419662336,0.16920394320000004,0.2068487725630252
mse,0.03919196782450912,0.06786639688667173,0.09587205919078295
rmse,0.1979696133867749,0.2605117979798069,0.30963213526826144
r2,0.9131917315003338,0.8396668404562388,0.8361365861326633
pearsonr,0.9582508123169633,0.917678308677958,0.918816004366835
spearmanr,0.905242958628996,0.8544528260983351,0.7612557271436264
p_value,0.0,2.7569538896390167e-77,2.930234644729289e-97
max_ae,1.22254515,1.7192463999999998,1.4919288000000002
