,train,test
mae,0.1224675221563948,0.17441643769971413
mse,0.027159736617957866,0.07790158954959851
rmse,0.16480211351180502,0.2791085623007623
r2,0.9153161377411323,0.7993010515762311
pearsonr,0.957359734058958,0.8943996959994174
spearmanr,0.895682892300741,0.8391765622494145
p_value,0.0,4.761136439568464e-153
max_ae,0.7827503655139822,1.9041598562333761
