,train,val,test
mae,0.18143305909198423,0.19832653300471204,0.22734128853361343
mse,0.06701472240496187,0.0843062368326427,0.1196260725070836
rmse,0.25887201935505094,0.290355363016843,0.34587002256206534
r2,0.8487509963992114,0.8168398855134593,0.7955365015208017
pearsonr,0.9217416936210545,0.9038351974571888,0.8945828403456416
spearmanr,0.8675145331709609,0.8736736878133937,0.7340667508032125
p_value,1.79484543e-314,1.3382482592428715e-71,1.6333851106771274e-84
max_ae,1.5323691999999998,1.4770754,1.7664846400000003
