,train,val,test
mae,0.2054130123885827,0.2227201442473684,0.2530664307415966
mse,0.0884949478570424,0.11880280450352339,0.17999381843207835
rmse,0.29748100419529716,0.34467782711326733,0.424256783601722
r2,0.7959975423204713,0.7617416342256914,0.6923566489314181
pearsonr,0.8960556316058811,0.8741792105284176,0.8324546557078256
spearmanr,0.8350251373562543,0.8072907740599153,0.7362109412884988
p_value,2.9970292110205663e-270,6.965490247317187e-61,1.9028282291456033e-62
max_ae,2.0151788,2.0794128000000005,2.6225005999999995
