,train,test
mae,0.0936374986722041,0.14188295883013613
mse,0.016662478240879658,0.07415327184265916
rmse,0.12908322215098156,0.27231098369815926
r2,0.9480465134073112,0.8089578946071676
pearsonr,0.9750819424909126,0.9006765486037256
spearmanr,0.9385579198850292,0.9134314346854838
p_value,0.0,1.7238897292449015e-158
max_ae,0.7344959268101292,2.326873031213025
