,train,test
mae,0.08843963076566558,0.1428050946644407
mse,0.01388129407341579,0.07797384440165171
rmse,0.1178189037184432,0.27923797091665686
r2,0.9567182255180364,0.7991149003961404
pearsonr,0.9819928835361218,0.8969811721850112
spearmanr,0.9464168045478989,0.9102700349998475
p_value,0.0,3.0375238980153335e-155
max_ae,0.4943189060199127,2.470600131213025
