,train,test
mae,0.2869751111513497,0.3084446205961296
mse,0.2122495323468727,0.27278086794763323
rmse,0.46070547245162247,0.5222842788631812
r2,0.33820749388684157,0.297230856729096
pearsonr,0.5819499272285887,0.5454528098427012
spearmanr,0.6463274733146708,0.6338335530992498
p_value,3.586537009903694e-71,5.223467396321967e-35
max_ae,3.1530265655139824,3.7224107870491956
