,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.923784494086728,0.9203296703296703,0.925414364640884,0.9153005464480874,0.9269521410579344,0.9223057644110275,0.9316455696202531
1,0.923784494086728,0.9269521410579344,0.9223057644110275,0.9316455696202531,0.9269521410579344,0.9223057644110275,0.9316455696202531
