,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.9303547963206308,0.9276944065484312,0.9264305177111717,0.9289617486338798,0.9328263624841572,0.934010152284264,0.9316455696202531
1,0.9303547963206308,0.9328263624841572,0.934010152284264,0.9316455696202531,0.9328263624841572,0.934010152284264,0.9316455696202531
