,train,val,test
mae,0.16159747713488828,0.18394694855863875,0.20450573861470592
mse,0.0588745683898533,0.08979479478527955,0.1294219125828678
rmse,0.24264082177130314,0.29965779613632537,0.35975257133600563
r2,0.867788555228681,0.8015486996589849,0.7787935650483284
pearsonr,0.9318595789428685,0.8967950674795837,0.8834267030068705
spearmanr,0.8632927795751111,0.9096316627975253,0.7805676856663889
p_value,0.0,7.54243507649666e-69,1.1775582285685123e-79
max_ae,1.6688190999999999,1.95366226,2.1351469
