,train,test
mae,0.2457000677239324,0.2731716791039502
mse,0.13714436322720563,0.21464453927922417
rmse,0.37033007334971546,0.4632974630615024
r2,0.5723848677739478,0.4470082886971506
pearsonr,0.7567078497527702,0.6755328011758344
spearmanr,0.6499092773267283,0.5941177355682051
p_value,2.804448473538307e-144,3.8286247003134412e-59
max_ae,2.559409665513982,3.575801631213025
