,train,test
mae,0.10681826760360068,0.15570471477720244
mse,0.022761942923915545,0.07716848188267045
rmse,0.1508706165027357,0.2777921559055807
r2,0.9290284266586527,0.8011897670528285
pearsonr,0.9655858548602682,0.898771766694264
spearmanr,0.9251384130744974,0.8908624231109825
p_value,0.0,8.420443869312269e-157
max_ae,0.653107602934839,2.3682050312130247
