,train,test
mae,0.09327262784717827,0.1551673232720236
mse,0.016132836494376444,0.07445089736346512
rmse,0.12701510341048597,0.2728569173824719
r2,0.9496979325406532,0.8081911178392585
pearsonr,0.974557194314162,0.9003371812559312
spearmanr,0.9184179271935451,0.8190323277926387
p_value,0.0,3.466537019828329e-158
max_ae,0.5882334655139823,2.236066966233376
