,train,test
mae,0.06170737440104139,0.13119917352445218
mse,0.007084860952694341,0.07725951582696136
rmse,0.08417161607510183,0.2779559602292445
r2,0.9779094548124411,0.8009552350362716
pearsonr,0.9898971436688894,0.899583368162967
spearmanr,0.9730965915248183,0.9189923625686224
p_value,0.0,1.6214208903020527e-157
max_ae,0.47140456551398247,2.0303810721449924
