,train,test
mae,0.10414601387319884,0.1551630300066942
mse,0.020313052173824057,0.07176756725937226
rmse,0.1425238652781493,0.2678946943471861
r2,0.9366640502983401,0.8151042184997064
pearsonr,0.9687638202651709,0.9041089039842323
spearmanr,0.9150848349388273,0.8694529535181323
p_value,0.0,1.2736122469040906e-161
max_ae,0.6233446309063448,2.012976431213025
