,train,test
mae,0.16840215423402205,0.2090670615129601
mse,0.05687623500071366,0.12635540224911573
rmse,0.2384873896052235,0.3554650506718146
r2,0.8226603107992297,0.6744688201398767
pearsonr,0.9102321158622111,0.8311605866067309
spearmanr,0.8310331973077891,0.8030782397245517
p_value,4.666923704431371e-297,3.524299701656425e-112
max_ae,1.0698739655139824,2.715222231213025
