,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.8883048620236531,0.8906048906048906,0.8418491484184915,0.9453551912568307,0.8859060402684563,0.9428571428571428,0.8354430379746836
1,0.8883048620236531,0.8859060402684563,0.9428571428571428,0.8354430379746836,0.8859060402684563,0.9428571428571428,0.8354430379746836
