,train,test
mae,0.14881942591968042,0.17598977861764867
mse,0.04436161091572323,0.06959762219585672
rmse,0.21062196209256817,0.2638136126052951
r2,0.8616808181459068,0.820694678141196
pearsonr,0.9286943291748552,0.90729303630861
spearmanr,0.8747290832329702,0.8356616776806518
p_value,0.0,1.2371353131651037e-164
max_ae,1.4989005522029923,1.6570230762333762
