,train,test
mae,0.0832785219101867,0.13862359538541372
mse,0.014702839687843838,0.05841408810397466
rmse,0.12125526663961379,0.24169006620871836
r2,0.9541566522365931,0.8495069725356904
pearsonr,0.9771203949542886,0.9294232250433745
spearmanr,0.9381678732899145,0.8868604692555861
p_value,0.0,3.791987845098207e-189
max_ae,0.6096012522029923,1.699363485306555
