,train,test
mae,0.09296093303892287,0.1558229407402205
mse,0.016992301713041225,0.10110388651833534
rmse,0.1303545231782972,0.31796837345612744
r2,0.9470181262075692,0.7395246512541727
pearsonr,0.9736658278712392,0.8599765304768967
spearmanr,0.9356513881159754,0.8764035995858882
p_value,0.0,2.767585814651545e-128
max_ae,0.620036672934839,2.760360331213025
