,train,val,test
mae,0.16914800243363518,0.18972183175789475,0.21905929279327732
mse,0.06153056063843501,0.0849650951568442,0.1661678904148338
rmse,0.24805354389412584,0.29148772728340416,0.407636959088395
r2,0.8637128543084795,0.7992714689099913,0.7159877650659046
pearsonr,0.9307692069393134,0.8950306228809026,0.8512118959617813
spearmanr,0.8900089885758444,0.8204597259435498,0.7853043123954593
p_value,0.0,7.721329621231792e-68,5.095276271665106e-68
max_ae,1.5210275000000002,1.6769747999999998,3.4438249999999995
