,train,test
mae,0.15320694289414544,0.1881474809312331
mse,0.04547202848980217,0.10238625279999213
rmse,0.21324171376586282,0.3199785192790168
r2,0.8582185441844224,0.7362208731706876
pearsonr,0.9272440337121994,0.8614268155270641
spearmanr,0.8707147982687096,0.8040250742329264
p_value,0.0,3.4499802730832165e-129
max_ae,1.1321001522029923,2.687391256233376
