,train,val,test
mae,0.1446544538069645,0.18838476657591624,0.22139221835126052
mse,0.04742421183712352,0.07816714478679225,0.1255209108017701
rmse,0.2177710077974649,0.2795838779092819,0.35428930382071955
r2,0.893502003741096,0.8272464282147195,0.7854611121391986
pearsonr,0.9456795965199718,0.9102213022958403,0.8888538075529981
spearmanr,0.8910638867784654,0.8850696004630068,0.8116925001365312
p_value,0.0,2.75932845345525e-74,5.924838359631662e-82
max_ae,1.41799916,1.1081246,2.2224731999999996
