,train,test
mae,0.10269011059238817,0.16078138586966453
mse,0.02111731058122589,0.07198066236520058
rmse,0.14531796372515646,0.2682921213252461
r2,0.9341563784033218,0.814555218615349
pearsonr,0.9689121818457156,0.9069493351804958
spearmanr,0.9258382539495708,0.8874545528610733
p_value,0.0,2.6473624042123933e-164
max_ae,0.7962491522029924,1.6196484647773293
