,train,val,test
mae,0.12184993427354796,0.181368781460733,0.1979988843445378
mse,0.033749979634031625,0.06593332646645463,0.1272680580627618
rmse,0.18371167527958485,0.25677485559621027,0.35674648990951796
r2,0.9238279200748247,0.8567560826128771,0.7824749082636215
pearsonr,0.9619978906466063,0.9265641287361722,0.8897534549087064
spearmanr,0.9252982334027351,0.8859419569748357,0.80811632692524
p_value,0.0,3.437581430881445e-82,2.3996699261502232e-82
max_ae,1.2547713999999999,1.2381886,2.2653523
