,train,test
mae,0.16759947413279452,0.19276827088915727
mse,0.05282957871735893,0.09713095687820177
rmse,0.22984685927234014,0.3116583977341245
r2,0.8352777558109024,0.7497601651319576
pearsonr,0.9140412237620333,0.8675904906545058
spearmanr,0.819731522230452,0.7570048321589037
p_value,5.6293596341099e-304,3.77296923614874e-133
max_ae,1.3993075655139822,2.4144246862333762
