,train,test
mae,0.1572413903165785,0.19019429202763558
mse,0.04856002501328989,0.08338135876675362
rmse,0.22036339308807598,0.288758305104379
r2,0.8485901933675744,0.7851834459426803
pearsonr,0.9220218140325451,0.8900746149821819
spearmanr,0.8297998884917945,0.7673759729366806
p_value,1.4136e-319,1.7016822163980862e-149
max_ae,0.9937710208753581,1.943415506233376
