,train,test
mae,0.10187275838740265,0.15044241917064208
mse,0.020229906583050596,0.06977824978326078
rmse,0.14223187611450042,0.26415573017305677
r2,0.9369232976487668,0.8202293247760347
pearsonr,0.968040598349093,0.9063663334156304
spearmanr,0.9193802246976148,0.8652776335302724
p_value,0.0,9.556924444064e-164
max_ae,0.8257617268101292,2.068475736233376
