,train,test
mae,0.1688250175321731,0.2031642719703596
mse,0.055930236893026876,0.11953443117792763
rmse,0.23649574392159128,0.34573751774710193
r2,0.8256099260541704,0.6920417827601684
pearsonr,0.909824207707164,0.8391456339675104
spearmanr,0.8427225716587059,0.788613691153593
p_value,2.4636164176182226e-296,2.5484051464343075e-116
max_ae,1.5023909449065829,2.586127231213025
