,Loss_Source0_Training,Loss_Source0_Test,Loss_Source_Training,Loss_Source_Test,Loss_Target_Training,Loss_Target_Validation,Loss_Target_Test,Loss_Training,Loss_Test
main_0_0,0.6804642677307129,0.7226645350456238,1.2471197843551636,2.452955722808838,1.09702467918396,1.4073104858398438,1.8073114156723022,1.0397593975067139,1.7683141231536865
main_0_1,0.6962295770645142,0.7051146626472473,2.1738123893737793,1.2082884311676025,1.4702306985855103,0.9289603233337402,1.2802841663360596,1.547339916229248,1.0805529356002808
main_0_2,0.6526533365249634,0.7084617018699646,1.38525390625,1.7536553144454956,1.1570119857788086,1.1443901062011719,1.5344446897506714,1.1077747344970703,1.3870148658752441
main_0_3,0.6822795867919922,0.6957734823226929,1.8144011497497559,1.3133162260055542,1.0301318168640137,1.0589830875396729,1.437044382095337,1.2670401334762573,1.1662635803222656
main_0_4,0.633944571018219,0.6880812048912048,1.0611354112625122,1.2115318775177002,1.026773452758789,0.9502099752426147,1.3119977712631226,0.9264564514160156,1.085673213005066
main_0_5,0.6544843912124634,0.6872171759605408,0.9919795989990234,1.2363208532333374,0.9805060029029846,0.950297474861145,1.2973495721817017,0.8898845911026001,1.0921072959899902
main_0_6,0.6370347738265991,0.6874412298202515,0.9723860621452332,1.2491415739059448,1.0646841526031494,0.9769691228866577,1.3208733797073364,0.8994283676147461,1.104175329208374
main_0_7,0.5977320671081543,0.6873080134391785,0.9114046096801758,1.2249921560287476,1.0493028163909912,0.9400466680526733,1.28871750831604,0.8573299646377563,1.084867238998413
main_0_8,0.6207892298698425,0.6869754791259766,1.2420345544815063,1.2309021949768066,0.9929919242858887,0.9483472108840942,1.3090403079986572,0.9914867281913757,1.0929065942764282
main_0_9,0.6002392768859863,0.6864693760871887,1.0261132717132568,1.3521069288253784,0.9834423661231995,0.9585376381874084,1.3176432847976685,0.8895377516746521,1.1474950313568115
main_0_10,0.6055020093917847,0.6861908435821533,1.2558159828186035,1.5381184816360474,0.8711132407188416,0.9440061450004578,1.2917083501815796,0.959476888179779,1.2206652164459229
main_0_11,0.5781095623970032,0.6853012442588806,0.7812093496322632,1.3287713527679443,0.9527629613876343,0.9426331520080566,1.2902010679244995,0.7687970995903015,1.1295300722122192
main_0_12,0.6123847961425781,0.6846413016319275,1.983818769454956,1.181391716003418,1.1963520050048828,0.9141870141029358,1.2656794786453247,1.3654205799102783,1.0589162111282349
main_0_13,0.6163475513458252,0.6836444139480591,1.0982192754745483,1.2736120223999023,1.069974422454834,0.906373143196106,1.2520415782928467,0.9491901993751526,1.094726324081421
main_0_14,0.5493499636650085,0.6860688924789429,1.0858899354934692,1.3270456790924072,0.8993498682975769,0.9059854745864868,1.2481106519699097,0.8773460388183594,1.1174461841583252
