,train,test
mae,0.06935614336278391,0.12349358579994253
mse,0.009406443861946796,0.055082769891566866
rmse,0.09698682313565485,0.2346971876515926
r2,0.9706707760993462,0.8580894939702436
pearsonr,0.9857682292277458,0.9298271666478553
spearmanr,0.9562513775843261,0.9169046291766686
p_value,0.0,1.1478165799929089e-189
max_ae,0.5236660563637411,1.7529382853065547
