,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.8777923784494087,0.8609865470852017,0.9504950495049505,0.7868852459016393,0.8909730363423213,0.8296943231441049,0.9620253164556962
1,0.8777923784494087,0.8909730363423213,0.8296943231441049,0.9620253164556962,0.8909730363423213,0.8296943231441049,0.9620253164556962
