,train,test
mae,0.19565623786312256,0.2112328023361829
mse,0.07126183483640308,0.10726357886101522
rmse,0.2669491240600034,0.32751118890965425
r2,0.7778061145994319,0.723655350217604
pearsonr,0.88319574093138,0.8508493189962512
spearmanr,0.8069042446432753,0.7903187272489062
p_value,2.082969777368488e-255,8.108026258011877e-123
max_ae,1.1930387522029924,2.213182176233376
