,train,test
mae,0.1512659108024252,0.20049456352714842
mse,0.04546142265904743,0.09966971157414134
rmse,0.2132168442197929,0.31570510223013715
r2,0.8582516130879767,0.7432195361059406
pearsonr,0.926840717605893,0.8621772121402151
spearmanr,0.8633255083196508,0.8079442351173578
p_value,0.0,1.1638198995689485e-129
max_ae,1.2480067522029923,1.9810327853065548
