,train,val,test
mae,0.24217342747135348,0.259481549853089,0.2966382808487395
mse,0.11831395476607053,0.11385130522354334,0.23659229833895667
rmse,0.34396795601635705,0.33741859051264994,0.4864075434642813
r2,0.7343087291502497,0.7483825246088996,0.5956191821916343
pearsonr,0.8579634269152105,0.8657428089243442,0.7743707087496255
spearmanr,0.841104117755299,0.8639273322987618,0.7349570105023142
p_value,9.193395723510005e-222,1.0246631652202377e-58,8.180241338105563e-49
max_ae,2.3960179999999998,1.54361395,3.2668036
