,train,test
mae,0.16042573939749077,0.19674238518333348
mse,0.04844855154131256,0.10308807029856765
rmse,0.22011031675346923,0.3210733098508309
r2,0.8489377668466265,0.7344127709899249
pearsonr,0.9227611743930157,0.8619027891106812
spearmanr,0.8379588390909263,0.7767942605681227
p_value,4.18e-321,1.7329875044006108e-129
max_ae,1.030762644906583,2.523323531213025
