,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.9303547963206308,0.92904953145917,0.910761154855643,0.9480874316939891,0.9316129032258064,0.95,0.9139240506329114
1,0.9303547963206308,0.9316129032258064,0.95,0.9139240506329114,0.9316129032258064,0.95,0.9139240506329114
