,train,test
mae,0.15139154150840844,0.18973696493716805
mse,0.043860857834376994,0.12006860873763067
rmse,0.2094298398852871,0.3465091755460895
r2,0.8632421626303151,0.6906655736850542
pearsonr,0.9301696049510756,0.8329394494948532
spearmanr,0.8630535059164108,0.8384295171621093
p_value,0.0,4.402005966370922e-113
max_ae,1.1464972449065831,3.578199951213025
