,train,test
mae,0.13656271228889544,0.17727667998954355
mse,0.03886760023762564,0.08683957323784482
rmse,0.19714867546505516,0.2946855497608337
r2,0.8788111036879669,0.7762739999123145
pearsonr,0.9404403880208703,0.8839561980744386
spearmanr,0.8889443320439671,0.8618222013608727
p_value,0.0,1.0253465022535984e-144
max_ae,1.2472646449065832,1.9760579262333762
