,train,val,test
mae,0.1691264356085302,0.18677341246842108,0.2224716225773109
mse,0.06278023408433853,0.06894690890719772,0.13450606202083654
rmse,0.2505598413240608,0.2625774341164863,0.3667506810093698
r2,0.8634494492228396,0.8249899335295936,0.7701037956770521
pearsonr,0.9301737617138893,0.9089320458508034,0.8786927155335649
spearmanr,0.8898357626403821,0.7664430272477961,0.7626454225339241
p_value,0.0,2.3985077740275233e-73,9.64452016026728e-78
max_ae,1.7124604999999997,0.9702678,2.0605757999999996
