,train,val,test
mae,0.1634836187847359,0.19071832093455499,0.2058297825252101
mse,0.056161533903212726,0.08044933555137286,0.1023440056419502
rmse,0.23698424821749806,0.2836359207705767,0.31991249685179574
r2,0.8732461205729937,0.8252192238255585,0.8250748101699247
pearsonr,0.9346180385515936,0.9089251382414569,0.9135634363702214
spearmanr,0.895575186613811,0.8970863954992091,0.8012702298391483
p_value,0.0,1.004246584244045e-73,3.480859589310855e-94
max_ae,1.4819247000000004,1.4936829999999999,1.8700848999999997
