,train,test
mae,0.13078795394796552,0.15953649485689328
mse,0.03616508743840221,0.06239884780049889
rmse,0.1901712055974884,0.24979761368055317
r2,0.88723751904175,0.8392409807191222
pearsonr,0.9422256725698843,0.9167342227232382
spearmanr,0.8921635531228728,0.8709692098959618
p_value,0.0,2.9898962037178877e-174
max_ae,1.2098515522029922,1.4041230312130248
