,Loss_Source0_Training,Loss_Source0_Test,Loss_Source_Training,Loss_Source_Test,Loss_Target_Training,Loss_Target_Validation,Loss_Target_Test,Loss_Training,Loss_Test
main_0_0,0.6837206482887268,0.7104682922363281,1.0026278495788574,1.3522714376449585,0.9943516850471497,1.8598414659500122,2.26574444770813,0.9068607091903687,1.4150694608688354
main_0_1,0.7215563654899597,0.7025290131568909,0.678943932056427,1.2117356061935425,1.9704734086990356,0.9051064252853394,1.299891471862793,1.046252727508545,1.0866711139678955
main_0_2,0.6755706071853638,0.6999823451042175,0.6655412912368774,1.2015584707260132,1.352418065071106,1.110714316368103,1.500271201133728,0.8571841716766357,1.1365761756896973
main_0_3,0.6528155207633972,0.6979644894599915,0.6931561827659607,1.2049732208251953,1.2544794082641602,0.988303542137146,1.3842202425003052,0.8355394601821899,1.1055781841278076
main_0_4,0.6353135704994202,0.6964501142501831,1.5900306701660156,1.2230198383331299,1.1846837997436523,0.9403852224349976,1.3489773273468018,1.1987786293029785,1.1032500267028809
main_0_5,0.5801262259483337,0.6937950253486633,0.6249942779541016,1.2600404024124146,1.2313531637191772,0.9915466904640198,1.4032683372497559,0.7784227132797241,1.1333835124969482
main_0_6,0.6007483601570129,0.6990496516227722,1.7014498710632324,1.2028794288635254,1.0693705081939697,0.9599131941795349,1.3637137413024902,1.2051106691360474,1.0993577241897583
main_0_7,0.5966582298278809,0.6988638043403625,0.9594980478286743,1.214280366897583,0.9431790709495544,0.9112032055854797,1.3063652515411377,0.8486416339874268,1.0884746313095093
main_0_8,0.6159758567810059,0.6935732960700989,1.3309484720230103,1.2039250135421753,1.0094923973083496,0.868918776512146,1.2659012079238892,1.0330289602279663,1.0713324546813965
main_0_9,0.6067596077919006,0.6898536682128906,0.8844127058982849,1.1782798767089844,0.8195544481277466,0.8577951788902283,1.2604026794433594,0.7851953506469727,1.0576499700546265
main_0_10,0.49661487340927124,0.685767650604248,0.5129466652870178,1.2028353214263916,1.1996983289718628,0.8929585218429565,1.2979803085327148,0.6968269348144531,1.0773862600326538
main_0_11,0.5339909791946411,0.683562159538269,1.1321038007736206,1.3147021532058716,1.279690146446228,0.9564436078071594,1.3582038879394531,0.9973018169403076,1.1416229009628296
main_0_12,0.5948757529258728,0.675408661365509,0.9283128380775452,1.4079807996749878,0.8023893237113953,0.8875077366828918,1.2899850606918335,0.7959651947021484,1.1607974767684937
main_0_13,0.5299256443977356,0.6588364243507385,1.5798571109771729,1.2365474700927734,0.8749373555183411,0.7957261204719543,1.1969772577285767,1.0783909559249878,1.0563099384307861
main_0_14,0.6110763549804688,0.6477514505386353,1.5062487125396729,1.098207712173462,0.733798623085022,0.8038893342018127,1.1984403133392334,1.0316007137298584,0.993684709072113
main_0_15,0.590900719165802,0.6387159824371338,0.6399470567703247,1.0828895568847656,0.7612230777740479,0.7988276481628418,1.1898707151412964,0.6588858366012573,0.9820624589920044
main_0_16,0.6641077399253845,0.630301833152771,1.099799394607544,1.0847512483596802,1.2072991132736206,0.7462479472160339,1.1351364850997925,1.0016013383865356,0.9653631448745728
main_0_17,0.4859408438205719,0.6217823624610901,0.8998565673828125,1.0179824829101562,0.8974590301513672,0.743035614490509,1.1327937841415405,0.777850866317749,0.9333707690238953
main_0_18,0.6125133037567139,0.6103107333183289,0.40503233671188354,1.069944143295288,0.7450616955757141,0.7898470163345337,1.175606369972229,0.5592739582061768,0.964222252368927
main_0_19,0.6986730098724365,0.6136158108711243,0.48629939556121826,1.2152611017227173,0.8222349286079407,0.6436484456062317,1.0116302967071533,0.6408506631851196,0.9829351902008057
main_1_0,0.5125840306282043,0.5943050980567932,1.4019838571548462,0.9696785807609558,0.6418214440345764,0.6681780815124512,1.0087648630142212,0.9324039220809937,0.8703689575195312
main_1_1,0.5203174948692322,0.5969946980476379,0.7493762373924255,1.0262150764465332,0.8048381805419922,0.6699941754341125,1.0016793012619019,0.6974602937698364,0.8936406373977661
main_1_2,0.568755030632019,0.5850000977516174,0.9807766079902649,0.9056873321533203,0.7944773435592651,0.5975800156593323,0.9486932754516602,0.8088037967681885,0.8234868049621582
main_1_3,0.4551439881324768,0.5896417498588562,0.4723789691925049,1.0653876066207886,0.6468086838722229,0.6195977926254272,0.9848272800445557,0.5152465105056763,0.9037820100784302
main_1_4,0.4549063742160797,0.5926372408866882,0.6771214604377747,1.034340262413025,0.8177039623260498,0.589871346950531,0.959637463092804,0.6505966782569885,0.8843241333961487
main_1_5,0.4375070333480835,0.5934671759605408,1.133299708366394,0.9216007590293884,0.696390688419342,0.5751058459281921,0.9451009631156921,0.8092852830886841,0.8318584561347961
main_1_6,0.5565257668495178,0.5904824137687683,0.5139564275741577,0.8881696462631226,0.6297923922538757,0.5679196715354919,0.9319660067558289,0.5582594871520996,0.8129291534423828
main_1_7,0.4064411520957947,0.5853264927864075,0.550502598285675,0.8575525283813477,0.6745400428771973,0.553472101688385,0.9110676050186157,0.5423445701599121,0.7924464344978333
main_1_8,0.47337064146995544,0.5798279643058777,0.7926577925682068,0.8082736134529114,0.8479037880897522,0.5253294706344604,0.8725908398628235,0.7142304182052612,0.7589701414108276
main_1_9,0.540068507194519,0.5763145685195923,0.4291253089904785,0.7916914820671082,0.6455289721488953,0.49403005838394165,0.8361837267875671,0.5211020112037659,0.7407729625701904
main_1_10,0.5405392050743103,0.5802285075187683,0.43833863735198975,0.9012252688407898,0.5827590823173523,0.5028605461120605,0.8350906372070312,0.5079765915870667,0.7889503240585327
main_1_11,0.5520703196525574,0.5747914910316467,0.6904650330543518,0.8233889937400818,0.5656969547271729,0.5804283618927002,0.911797821521759,0.6156151294708252,0.7747962474822998
main_1_12,0.5763566493988037,0.5672010183334351,0.6510944366455078,0.7394323945045471,0.7585914731025696,0.5717624425888062,0.9085472226142883,0.6587159037590027,0.7353997826576233
main_1_13,0.6043299436569214,0.5509635210037231,0.6916546821594238,0.7990660667419434,0.7298409938812256,0.46878647804260254,0.8238423466682434,0.6765446066856384,0.7331369519233704
main_1_14,0.5137447118759155,0.5298231840133667,0.9300495386123657,0.7219817638397217,0.5462883710861206,0.46045830845832825,0.8276020288467407,0.7025731205940247,0.6946635842323303
main_1_15,0.49849867820739746,0.5241175889968872,0.29423093795776367,0.7664324045181274,0.5943091511726379,0.4367075264453888,0.7915759086608887,0.4365549385547638,0.7023009657859802
main_1_16,0.5547384023666382,0.5341741442680359,0.30068111419677734,0.6517464518547058,0.5100975632667542,0.3872062563896179,0.7283812165260315,0.4326947331428528,0.6383315324783325
main_1_17,0.3787902295589447,0.5551465153694153,0.29304125905036926,0.6095917820930481,0.4498494863510132,0.41081228852272034,0.7373934388160706,0.3612593710422516,0.6287405490875244
main_1_18,0.41860684752464294,0.5597179532051086,0.3681674897670746,0.6090733408927917,0.3930851221084595,0.42847275733947754,0.7203637361526489,0.38980022072792053,0.6251782178878784
main_1_19,0.4798782765865326,0.5444351434707642,0.5161381959915161,0.5671629905700684,0.6964768171310425,0.4182082414627075,0.6513459086418152,0.5550515651702881,0.5836271047592163
main_2_0,0.46599873900413513,0.5212298631668091,0.30655014514923096,0.5574149489402771,0.44802382588386536,0.33303865790367126,0.5633483529090881,0.39216187596321106,0.54843670129776
main_2_1,0.4231652319431305,0.5118703246116638,0.3426532447338104,0.6261562705039978,0.31102168560028076,0.3770427405834198,0.6248387098312378,0.35756680369377136,0.5922892689704895
main_2_2,0.38042891025543213,0.5179213881492615,0.28934603929519653,0.6459329724311829,0.43238264322280884,0.5583646297454834,0.8142356872558594,0.3553444445133209,0.6546410322189331
main_2_3,0.4765153229236603,0.5070653557777405,0.48336634039878845,0.5408955812454224,0.5501231551170349,0.41125449538230896,0.6316395401954651,0.4996976852416992,0.5559073686599731
main_2_4,0.43730250000953674,0.508567214012146,0.41218963265419006,0.570231020450592,0.5678873658180237,0.3019510507583618,0.5163955092430115,0.4623260796070099,0.5373631715774536
main_2_5,0.5462108850479126,0.5127217173576355,0.3587574362754822,0.573588490486145,0.3432293236255646,0.32004714012145996,0.5288331508636475,0.4094468951225281,0.5434488654136658
main_2_6,0.4859091639518738,0.513576328754425,0.213631734251976,0.5187892317771912,0.49606817960739136,0.30918005108833313,0.5487869381904602,0.37104737758636475,0.52550208568573
main_2_7,0.5115525722503662,0.49915775656700134,0.6340963244438171,0.4740774929523468,0.33900633454322815,0.32401755452156067,0.5461421012878418,0.5171016454696655,0.5012282729148865
main_2_8,0.4677067697048187,0.4841766059398651,0.2057488113641739,0.4848082363605499,0.3203502893447876,0.2465469092130661,0.5192682147026062,0.3140305280685425,0.49409011006355286
main_2_9,0.4697897732257843,0.5073267221450806,0.4028376042842865,0.4701395630836487,0.3097093999385834,0.2910066545009613,0.5828937292098999,0.3968811631202698,0.512018084526062
main_2_10,0.4088018834590912,0.5170350074768066,0.24120426177978516,0.44178342819213867,0.3901718556880951,0.2857818603515625,0.540306031703949,0.33126378059387207,0.49091148376464844
main_2_11,0.45124125480651855,0.49516522884368896,0.26459160447120667,0.41287076473236084,0.3064616620540619,0.3178046941757202,0.4393347203731537,0.3308141529560089,0.444267213344574
main_2_12,0.46388551592826843,0.4804333746433258,0.3619410991668701,0.3920532763004303,0.2232552021741867,0.319045752286911,0.4752177596092224,0.35372740030288696,0.4408109188079834
