,train,test
mae,0.09681714547497994,0.15145570292053906
mse,0.017582243973807914,0.0753361923984483
rmse,0.13259805418560225,0.2744743929740046
r2,0.9451786905070617,0.8059103199300863
pearsonr,0.9737218177744021,0.899509793568647
spearmanr,0.9383191190408385,0.9037396660169718
p_value,0.0,1.8836694735925837e-157
max_ae,0.6153734935196704,1.9387977312130251
