,train,test
mae,0.25853065788988794,0.2753765634637141
mse,0.15907756733518305,0.20696943733731235
rmse,0.3988452924821641,0.45493893803159163
r2,0.5039972960643055,0.4667817605568768
pearsonr,0.7100264246850055,0.686901958502957
spearmanr,0.7369502289329654,0.7020539336019456
p_value,2.093181446316414e-119,7.316457247557005e-62
max_ae,2.7333866655139825,3.170678331213025
