,train,test
mae,0.11911821258308039,0.17292423505328178
mse,0.028201505950818898,0.10700967782116882
rmse,0.16793304008091706,0.32712333732274257
r2,0.912067908499057,0.7243094789972027
pearsonr,0.9603464241599076,0.853830394691331
spearmanr,0.8973540809084699,0.8561627733296535
p_value,0.0,1.4603326382646948e-124
max_ae,0.732608586363741,2.807175731213025
