,Loss_Source0_Training,Loss_Source0_Test,Loss_Source_Training,Loss_Source_Test,Loss_Target_Training,Loss_Target_Validation,Loss_Target_Test,Loss_Training,Loss_Test
main_0_0,0.6939194798469543,0.7631241679191589,1.37350332736969,1.2287395000457764,0.8169237375259399,1.0504803657531738,1.3421621322631836,0.7058552503585815,0.7866415977478027
main_0_1,0.7511911988258362,0.7121708989143372,0.7901058793067932,1.242332935333252,1.0904042720794678,0.9983154535293579,1.275327205657959,0.7621732950210571,0.7359673380851746
main_0_2,0.7402474284172058,0.6861940622329712,0.40074485540390015,1.2563085556030273,0.9127963185310364,1.0401567220687866,1.3042690753936768,0.7415395379066467,0.7121706604957581
main_0_3,0.6875423789024353,0.6928471922874451,0.7312307357788086,1.22610604763031,1.2897348403930664,1.0488084554672241,1.3101768493652344,0.7067349553108215,0.7183602452278137
main_0_4,0.6503065228462219,0.6989691257476807,0.8583697080612183,1.1972179412841797,0.9874628782272339,1.015174388885498,1.2851780652999878,0.6632464528083801,0.723098874092102
main_0_5,0.6512078046798706,0.6929377913475037,1.1306122541427612,1.2026690244674683,0.8137916326522827,1.005107045173645,1.2897480726242065,0.6619782447814941,0.7175334095954895
main_0_6,0.6188094615936279,0.6840025782585144,1.5026015043258667,1.2058887481689453,1.0856008529663086,1.0451569557189941,1.3405154943466187,0.6438446640968323,0.7105945348739624
main_0_7,0.5890225768089294,0.6862642168998718,1.1636288166046143,1.2019630670547485,0.9351950287818909,1.108383059501648,1.4103617668151855,0.6066228151321411,0.7148776054382324
main_0_8,0.5747376680374146,0.7037996053695679,1.457829236984253,1.2000113725662231,1.0379033088684082,1.1293253898620605,1.4285638332366943,0.5996520519256592,0.7322008013725281
main_0_9,0.6281255483627319,0.6948109865188599,0.6859427094459534,1.2305831909179688,1.0891015529632568,1.045390009880066,1.338213562965393,0.6431086659431458,0.7211623787879944
main_0_10,0.7221753001213074,0.6841170191764832,0.8237602114677429,1.2721915245056152,1.0721793174743652,0.98758465051651,1.2753373384475708,0.7342410087585449,0.7094756960868835
main_0_11,0.593165934085846,0.675740122795105,0.9564453363418579,1.2658658027648926,0.968774676322937,0.9684832096099854,1.2558165788650513,0.609153151512146,0.7007777690887451
main_0_12,0.5575893521308899,0.6689901351928711,1.2691617012023926,1.2254199981689453,0.8026444315910339,0.9630563259124756,1.2529029846191406,0.5736915469169617,0.6937440633773804
main_0_13,0.5057174563407898,0.6588971614837646,1.3127533197402954,1.1992096900939941,0.8614327311515808,0.9653167128562927,1.2595304250717163,0.5263915061950684,0.6839768886566162
main_0_14,0.5381442904472351,0.6502824425697327,0.5662059783935547,1.2009198665618896,1.0571718215942383,0.9636741280555725,1.261797308921814,0.5545716285705566,0.675822913646698
main_0_15,0.5183053612709045,0.6424152255058289,0.4968245327472687,1.2138599157333374,1.0847948789596558,0.9542268514633179,1.2523324489593506,0.5356121063232422,0.6681548357009888
main_0_16,0.5190806984901428,0.6348094344139099,1.0561238527297974,1.2077980041503906,0.9938362836837769,0.9391222596168518,1.2329109907150269,0.5402185916900635,0.6602011322975159
main_0_17,0.5588160753250122,0.6285138726234436,1.1610080003738403,1.2050803899765015,0.8756235241889954,0.9265726208686829,1.212436556816101,0.5758355855941772,0.653508722782135
main_0_18,0.5311684012413025,0.621224582195282,1.6290297508239746,1.2084603309631348,0.6721045970916748,0.912470817565918,1.1898224353790283,0.5486592650413513,0.6458718180656433
main_0_19,0.5674891471862793,0.6115582585334778,1.0669939517974854,1.2154526710510254,0.9065824151039124,0.9021354913711548,1.168210506439209,0.5839723348617554,0.6360343098640442
main_1_0,0.48658645153045654,0.6031323075294495,0.7882273197174072,1.2267990112304688,0.9614648818969727,0.9159512519836426,1.1689989566802979,0.5049147009849548,0.628130316734314
main_1_1,0.5263792872428894,0.59820157289505,0.4957864284515381,1.2411279678344727,0.9542249441146851,0.9326128959655762,1.1675612926483154,0.5392785668373108,0.6235380172729492
main_1_2,0.42923349142074585,0.591990053653717,1.2229061126708984,1.2409552335739136,0.8476815819740295,0.8997464179992676,1.113010287284851,0.45169275999069214,0.6158999800682068
main_1_3,0.563045084476471,0.5908087491989136,0.9872063994407654,1.2494399547576904,0.6161859631538391,0.8838002681732178,1.077114224433899,0.569762110710144,0.6137579083442688
main_1_4,0.4457617700099945,0.5946944952011108,1.175999641418457,1.2620928287506104,0.8042402863502502,0.8661702275276184,1.0559685230255127,0.4656035900115967,0.6169723868370056
main_1_5,0.5980427265167236,0.5995011925697327,1.5980979204177856,1.2429004907608032,0.8163149356842041,0.8638007044792175,1.071096658706665,0.6167623996734619,0.6218122243881226
main_1_6,0.38802969455718994,0.6048433184623718,1.2680741548538208,1.2148584127426147,0.9228810667991638,0.8863123059272766,1.1096078157424927,0.41513022780418396,0.6277837753295898
main_1_7,0.42551377415657043,0.6033347845077515,1.0399162769317627,1.1778624057769775,0.8107492327690125,0.8807758092880249,1.1150577068328857,0.4448007643222809,0.6260668039321899
main_1_8,0.48872125148773193,0.5902913808822632,0.58440101146698,1.1527785062789917,0.9986638426780701,0.8164253234863281,1.0546324253082275,0.5056750774383545,0.6114104986190796
main_1_9,0.48258283734321594,0.5752995610237122,0.745694637298584,1.1367696523666382,0.7270072102546692,0.7703319787979126,1.0171558856964111,0.49330559372901917,0.5957093834877014
main_1_10,0.33326461911201477,0.5583495497703552,1.3646461963653564,1.1130990982055664,0.7498251795768738,0.7479380965232849,1.0044434070587158,0.35850638151168823,0.578810453414917
main_1_11,0.6361729502677917,0.5417711138725281,0.584568440914154,1.1062475442886353,0.7506992220878601,0.7694347500801086,1.0337740182876587,0.6391069293022156,0.563771665096283
main_1_12,0.41473203897476196,0.5290945172309875,0.5825213193893433,1.1029657125473022,0.6357579827308655,0.7992801666259766,1.0722315311431885,0.4235900938510895,0.5527926683425903
main_1_13,0.43286383152008057,0.5193157196044922,1.1644244194030762,1.088823676109314,0.8354012370109558,0.8213345408439636,1.0945700407028198,0.4540874660015106,0.5439574718475342
main_1_14,0.46722882986068726,0.5125616788864136,0.8226689696311951,1.073777675628662,0.6914196014404297,0.8219688534736633,1.1002720594406128,0.4784277677536011,0.5374905467033386
main_1_15,0.3857105076313019,0.5125397443771362,0.42690256237983704,1.0733492374420166,0.7000209093093872,0.8427565097808838,1.1321622133255005,0.3959476947784424,0.5384531617164612
main_1_16,0.5005617737770081,0.5225045084953308,0.58016437292099,1.094994068145752,0.9134672284126282,0.9039074182510376,1.2051653861999512,0.5143148899078369,0.5505119562149048
main_1_17,0.4761333465576172,0.5281808376312256,1.480008840560913,1.127039909362793,0.7158099412918091,0.9268845915794373,1.2113298177719116,0.49556225538253784,0.5565185546875
main_1_18,0.5044623017311096,0.53085857629776,1.006463646888733,1.1614735126495361,0.8309028148651123,0.9338709712028503,1.1895463466644287,0.5205830335617065,0.558817446231842
main_1_19,0.6821554899215698,0.5251443386077881,0.6824811697006226,1.181352972984314,0.7899713516235352,0.9342719316482544,1.1546339988708496,0.6855021119117737,0.5525038242340088
main_2_0,0.5580635070800781,0.5261834263801575,0.8387762308120728,1.177817940711975,1.1110310554504395,0.9128450751304626,1.1036754846572876,0.5785627365112305,0.5518761277198792
main_2_1,0.4850352108478546,0.5385382771492004,0.763215959072113,1.182749629020691,0.7033397555351257,0.9216830134391785,1.1101102828979492,0.4951282739639282,0.5639587044715881
main_2_2,0.340360552072525,0.565925121307373,0.7595447897911072,1.1889841556549072,0.5276625156402588,0.9582472443580627,1.1620573997497559,0.3511776328086853,0.5918542146682739
main_2_3,0.4267346262931824,0.5853310227394104,0.7027960419654846,1.1463514566421509,0.7761761546134949,0.9538256525993347,1.1638576984405518,0.4408681094646454,0.6099728345870972
main_2_4,0.6461036205291748,0.6097914576530457,1.5800074338912964,1.1052474975585938,0.704106867313385,0.8864233493804932,1.0980371236801147,0.6590636968612671,0.6308505535125732
main_2_5,0.42499440908432007,0.6146776080131531,0.9740933775901794,1.075408697128296,0.7559664845466614,0.8106822967529297,1.0485382080078125,0.441818505525589,0.6336355805397034
main_2_6,0.3144935369491577,0.612481415271759,0.978175163269043,1.0489964485168457,0.6412679553031921,0.7786133289337158,1.0422217845916748,0.33255696296691895,0.6310221552848816
main_2_7,0.4725784659385681,0.5941201448440552,0.967519998550415,0.9919872283935547,0.7902933359146118,0.7377824187278748,1.0145041942596436,0.48834428191185,0.6119089126586914
main_2_8,0.3437877893447876,0.5707708597183228,0.5156689882278442,0.9693264365196228,0.7092145085334778,0.7136473655700684,1.0033453702926636,0.35717177391052246,0.5889458060264587
main_2_9,0.5386661887168884,0.5374503135681152,0.7198453545570374,1.030547857284546,0.5244693756103516,0.6585820317268372,0.9550149440765381,0.5403914451599121,0.556289792060852
main_2_10,0.4732251465320587,0.5101041793823242,2.0290873050689697,1.151495099067688,0.6196730732917786,0.6816420555114746,0.9646667838096619,0.49636074900627136,0.5318631529808044
main_2_11,0.4462072551250458,0.5043721795082092,0.7249371409416199,1.2246006727218628,0.6639355421066284,0.7874797582626343,1.0669751167297363,0.45628899335861206,0.5304230451583862
main_2_12,0.3411259949207306,0.49792051315307617,0.6695399284362793,1.1240205764770508,0.7249679565429688,0.7763553857803345,1.030724048614502,0.3569517135620117,0.5219224691390991
main_2_13,0.3628884255886078,0.49510887265205383,0.6031623482704163,0.9980118274688721,0.7153293490409851,0.6764981746673584,0.8863558173179626,0.3766871988773346,0.5132496356964111
main_2_14,0.40707075595855713,0.5051724314689636,0.4580482244491577,0.9529009461402893,0.7307681441307068,0.6375219821929932,0.8072519302368164,0.41771596670150757,0.519889235496521
main_2_15,0.389015793800354,0.5204287171363831,0.8775969743728638,0.960602343082428,0.6203876733779907,0.6566682457923889,0.8197734355926514,0.4020285904407501,0.5349704027175903
main_2_16,0.3542415201663971,0.5277379751205444,0.7519996762275696,1.0001343488693237,0.5678537487983704,0.7106389403343201,0.8770420551300049,0.3656182289123535,0.5442137122154236
main_2_17,0.4283531606197357,0.5162478685379028,0.5217610001564026,1.0057529211044312,0.527855634689331,0.7287135720252991,0.9224456548690796,0.4325545132160187,0.5346920490264893
main_2_18,0.3184565007686615,0.48535746335983276,0.5404200553894043,0.9892933964729309,0.7348591685295105,0.6882531046867371,0.9135907292366028,0.3340194821357727,0.5046572685241699
main_2_19,0.4296702444553375,0.46668505668640137,0.6440516710281372,0.9869131445884705,0.5687536597251892,0.6488300561904907,0.8984465003013611,0.43654459714889526,0.48628899455070496
