,train,test
mae,0.09118901465974061,0.1425293976892892
mse,0.01554383865713657,0.06897413103243279
rmse,0.12467493195160192,0.2626292653769431
r2,0.9515344235354375,0.8223009870955341
pearsonr,0.9756302950218838,0.9074662616331255
spearmanr,0.9327854389281316,0.8977125138859886
p_value,0.0,8.421866463460177e-165
max_ae,0.5612433522029923,1.931382131213025
