,train,test
mae,0.0836022182817572,0.1372023418835768
mse,0.013369901458831145,0.08347134279264957
rmse,0.11562829004543458,0.28891407510304784
r2,0.958312743990099,0.7849516188454841
pearsonr,0.9795455244352261,0.8891694265738798
spearmanr,0.9406394985411788,0.8985976940542828
p_value,0.0,9.029907684265072e-149
max_ae,0.5608048388101292,2.9285984733632646
